prompt,prompt_suddenness,prompt_familiarity,prompt_predict_event,prompt_pleasantness,prompt_unpleasantness,prompt_goal_relevance,prompt_chance_responsblt,prompt_self_responsblt,prompt_other_responsblt,prompt_predict_conseq,prompt_goal_support,prompt_urgency,prompt_self_control,prompt_other_control,prompt_chance_control,prompt_accept_conseq,prompt_standards,prompt_social_norms,prompt_attention,prompt_not_consider,prompt_effort,response,response_suddenness,response_familiarity,response_predict_event,response_pleasantness,response_unpleasantness,response_goal_relevance,response_chance_responsblt,response_self_responsblt,response_other_responsblt,response_predict_conseq,response_goal_support,response_urgency,response_self_control,response_other_control,response_chance_control,response_accept_conseq,response_standards,response_social_norms,response_attention,response_not_consider,response_effort,quality
We are so mixed up right now about whether we should continue the pregnancy. We should be able to make this decision but it is so hard. I am a Christian and I am not sure what scripture has to say about this.,3.3251585960388184,2.4981117248535156,3.1652681827545166,1.5064406394958496,4.621612071990967,3.944295883178711,2.8691658973693848,3.3271687030792236,2.451467514038086,3.295804262161255,2.0773611068725586,3.5714046955108643,2.7251620292663574,2.8574392795562744,2.860898971557617,2.9152746200561523,3.1780574321746826,1.7043509483337402,4.182921886444092,3.6466758251190186,4.176394939422607,I don't think scripture has anything to say about abortion. You should decide what you want.,3.4677579402923584,3.0780937671661377,3.1917526721954346,1.9417294263839722,4.1678643226623535,3.0769734382629395,2.2450613975524902,2.1628119945526123,4.297997951507568,3.315692901611328,2.181506633758545,3.1858420372009277,2.4298064708709717,4.329586505889893,2.335622549057007,3.2100186347961426,3.562211751937866,2.601799964904785,3.8952248096466064,3.2117199897766113,3.6313161849975586,1
We are so mixed up right now about whether we should continue the pregnancy. We should be able to make this decision but it is so hard. I am a Christian and I am not sure what scripture has to say about this.,3.3251585960388184,2.4981117248535156,3.1652681827545166,1.5064406394958496,4.621612071990967,3.944295883178711,2.8691658973693848,3.3271687030792236,2.451467514038086,3.295804262161255,2.0773611068725586,3.5714046955108643,2.7251620292663574,2.8574392795562744,2.860898971557617,2.9152746200561523,3.1780574321746826,1.7043509483337402,4.182921886444092,3.6466758251190186,4.176394939422607,Can't you just ask someone at church?,2.8568005561828613,3.8377468585968018,3.8750810623168945,2.575594663619995,3.6670093536376953,2.6728076934814453,2.2616798877716064,2.851043462753296,3.7897260189056396,3.69114089012146,2.7933270931243896,3.016035556793213,3.125868082046509,4.018922805786133,2.296977996826172,3.640993118286133,2.871267318725586,1.9618055820465088,3.5578463077545166,2.8477795124053955,3.1739814281463623,1
We are so mixed up right now about whether we should continue the pregnancy. We should be able to make this decision but it is so hard. I am a Christian and I am not sure what scripture has to say about this.,3.3251585960388184,2.4981117248535156,3.1652681827545166,1.5064406394958496,4.621612071990967,3.944295883178711,2.8691658973693848,3.3271687030792236,2.451467514038086,3.295804262161255,2.0773611068725586,3.5714046955108643,2.7251620292663574,2.8574392795562744,2.860898971557617,2.9152746200561523,3.1780574321746826,1.7043509483337402,4.182921886444092,3.6466758251190186,4.176394939422607,"Continue, if it doesn't affect your health, then if you don't want to donate to a person or orphanage.",2.9527435302734375,3.580615520477295,3.795673370361328,1.8555498123168945,4.314032077789307,2.8753840923309326,2.2990803718566895,3.0550084114074707,3.3714687824249268,3.588689088821411,2.2460665702819824,3.0931482315063477,2.994685649871826,3.5263078212738037,2.512117624282837,3.375622034072876,3.2715773582458496,2.144434928894043,3.743462562561035,3.406158208847046,3.470870018005371,1
We are so mixed up right now about whether we should continue the pregnancy. We should be able to make this decision but it is so hard. I am a Christian and I am not sure what scripture has to say about this.,3.3251585960388184,2.4981117248535156,3.1652681827545166,1.5064406394958496,4.621612071990967,3.944295883178711,2.8691658973693848,3.3271687030792236,2.451467514038086,3.295804262161255,2.0773611068725586,3.5714046955108643,2.7251620292663574,2.8574392795562744,2.860898971557617,2.9152746200561523,3.1780574321746826,1.7043509483337402,4.182921886444092,3.6466758251190186,4.176394939422607,"If you're a firm Christian scripture is very clear that a fetus in the womb is a life. The decision is yours to make, but what do you think you could live with more?",3.386566638946533,3.069286346435547,3.335055112838745,2.1206483840942383,4.157557010650635,3.351417303085327,2.7742323875427246,2.538607358932495,3.672186851501465,3.4569339752197266,2.4365341663360596,3.3355650901794434,2.521947145462036,3.915781259536743,2.9015657901763916,3.2138314247131348,3.0996923446655273,2.062044382095337,4.104647159576416,3.2014238834381104,3.8090672492980957,1
We are so mixed up right now about whether we should continue the pregnancy. We should be able to make this decision but it is so hard. I am a Christian and I am not sure what scripture has to say about this.,3.3251585960388184,2.4981117248535156,3.1652681827545166,1.5064406394958496,4.621612071990967,3.944295883178711,2.8691658973693848,3.3271687030792236,2.451467514038086,3.295804262161255,2.0773611068725586,3.5714046955108643,2.7251620292663574,2.8574392795562744,2.860898971557617,2.9152746200561523,3.1780574321746826,1.7043509483337402,4.182921886444092,3.6466758251190186,4.176394939422607,ok,3.1101326942443848,3.3339693546295166,3.6746716499328613,2.714388132095337,3.792585849761963,3.4288713932037354,2.5148801803588867,3.285707950592041,3.349292039871216,3.656985282897949,2.9548025131225586,3.373511552810669,3.0894181728363037,3.7007758617401123,2.5306379795074463,3.509146213531494,2.861229658126831,1.9062039852142334,4.126276016235352,2.9550716876983643,3.6946370601654053,1
"We had agreed that we would continue the pregnancy no matter what. Now my husband feels differently, but I don’t. ",3.164105176925659,2.840985059738159,3.417712688446045,2.36262583732605,3.9643876552581787,4.038768291473389,2.5315511226654053,3.387381076812744,3.0672972202301025,3.544905185699463,2.834300994873047,3.4953513145446777,2.906324863433838,3.481435775756836,2.6088483333587646,3.2589094638824463,2.9331889152526855,1.73993718624115,4.281224727630615,3.205531597137451,4.105548858642578,You and your husband are at odds with your decision and you’re struggling trying to reconcile the two opinions.,3.2792258262634277,3.021411895751953,3.4074060916900635,1.5241920948028564,4.675389766693115,3.4529905319213867,2.1998722553253174,3.190204381942749,3.376854419708252,3.446171522140503,2.073367118835449,3.3578178882598877,2.8872158527374268,3.5942704677581787,2.237365961074829,3.077751636505127,3.590991973876953,2.154923439025879,3.9543282985687256,3.5279719829559326,3.902737617492676,3
"We had agreed that we would continue the pregnancy no matter what. Now my husband feels differently, but I don’t. ",3.164105176925659,2.840985059738159,3.417712688446045,2.36262583732605,3.9643876552581787,4.038768291473389,2.5315511226654053,3.387381076812744,3.0672972202301025,3.544905185699463,2.834300994873047,3.4953513145446777,2.906324863433838,3.481435775756836,2.6088483333587646,3.2589094638824463,2.9331889152526855,1.73993718624115,4.281224727630615,3.205531597137451,4.105548858642578,You feel a bit blindsided by your husband's change of heart.,4.124621868133545,2.2374227046966553,2.3854222297668457,1.5186965465545654,4.539333820343018,3.5104944705963135,2.3483591079711914,1.8344213962554932,4.230437278747559,2.848372459411621,1.8428468704223633,3.6175460815429688,2.0372049808502197,4.242254734039307,2.282944679260254,2.7634057998657227,3.7903380393981934,2.579366683959961,4.019230365753174,3.297819137573242,3.8638648986816406,3
"We had agreed that we would continue the pregnancy no matter what. Now my husband feels differently, but I don’t. ",3.164105176925659,2.840985059738159,3.417712688446045,2.36262583732605,3.9643876552581787,4.038768291473389,2.5315511226654053,3.387381076812744,3.0672972202301025,3.544905185699463,2.834300994873047,3.4953513145446777,2.906324863433838,3.481435775756836,2.6088483333587646,3.2589094638824463,2.9331889152526855,1.73993718624115,4.281224727630615,3.205531597137451,4.105548858642578,"Your husband changed his mind about continuing the pregnancy, but you haven't changed your mind.",3.7073724269866943,2.571038007736206,2.8488073348999023,1.8159198760986328,4.2772393226623535,3.6463816165924072,2.535585641860962,2.0975441932678223,4.0614495277404785,3.222663640975952,2.125861644744873,3.441182851791382,2.1529271602630615,4.2142181396484375,2.659466028213501,2.956934690475464,3.4924890995025635,2.2131872177124023,4.1057353019714355,3.251096248626709,3.9218931198120117,2
"We had agreed that we would continue the pregnancy no matter what. Now my husband feels differently, but I don’t. ",3.164105176925659,2.840985059738159,3.417712688446045,2.36262583732605,3.9643876552581787,4.038768291473389,2.5315511226654053,3.387381076812744,3.0672972202301025,3.544905185699463,2.834300994873047,3.4953513145446777,2.906324863433838,3.481435775756836,2.6088483333587646,3.2589094638824463,2.9331889152526855,1.73993718624115,4.281224727630615,3.205531597137451,4.105548858642578,You can remind your husband that he agreed to continue this pregnancy.,2.797281503677368,2.795741558074951,3.5030572414398193,3.575916290283203,2.719614028930664,4.136910438537598,2.1829116344451904,3.7103347778320312,2.9937310218811035,3.6589322090148926,3.7309579849243164,3.381645679473877,3.145118474960327,3.5575551986694336,2.3232576847076416,3.545950412750244,2.1293773651123047,1.3521819114685059,4.403031826019287,2.289679765701294,3.8199384212493896,1
"We had agreed that we would continue the pregnancy no matter what. Now my husband feels differently, but I don’t. ",3.164105176925659,2.840985059738159,3.417712688446045,2.36262583732605,3.9643876552581787,4.038768291473389,2.5315511226654053,3.387381076812744,3.0672972202301025,3.544905185699463,2.834300994873047,3.4953513145446777,2.906324863433838,3.481435775756836,2.6088483333587646,3.2589094638824463,2.9331889152526855,1.73993718624115,4.281224727630615,3.205531597137451,4.105548858642578,Why does what he think matter?,3.4173343181610107,3.194530725479126,3.14601731300354,1.6028778553009033,4.3744425773620605,2.729198455810547,1.8597995042800903,1.910044550895691,4.450711250305176,3.2282211780548096,1.858022689819336,3.0359461307525635,2.375359535217285,4.444488525390625,1.934364676475525,3.1063756942749023,3.874255895614624,2.7807321548461914,3.6155073642730713,3.2715682983398438,3.3689956665039062,1
"We had agreed that we would continue the pregnancy no matter what. Now my husband feels differently, but I don’t. ",3.164105176925659,2.840985059738159,3.417712688446045,2.36262583732605,3.9643876552581787,4.038768291473389,2.5315511226654053,3.387381076812744,3.0672972202301025,3.544905185699463,2.834300994873047,3.4953513145446777,2.906324863433838,3.481435775756836,2.6088483333587646,3.2589094638824463,2.9331889152526855,1.73993718624115,4.281224727630615,3.205531597137451,4.105548858642578,I think it's your body and your choice. You should do whatever you want and don't let your husband tell you differently.,2.6154353618621826,3.565720796585083,3.9942612648010254,3.0009565353393555,3.3144845962524414,3.4037904739379883,2.0670688152313232,3.790219783782959,3.1040713787078857,3.7684881687164307,3.191267967224121,3.124908447265625,3.4555981159210205,3.4843595027923584,2.1630611419677734,3.683844566345215,2.544991970062256,1.6977131366729736,4.014165878295898,2.746959924697876,3.492086410522461,1
"We had agreed that we would continue the pregnancy no matter what. Now my husband feels differently, but I don’t. ",3.164105176925659,2.840985059738159,3.417712688446045,2.36262583732605,3.9643876552581787,4.038768291473389,2.5315511226654053,3.387381076812744,3.0672972202301025,3.544905185699463,2.834300994873047,3.4953513145446777,2.906324863433838,3.481435775756836,2.6088483333587646,3.2589094638824463,2.9331889152526855,1.73993718624115,4.281224727630615,3.205531597137451,4.105548858642578,"Yes, continue, life is being generated and this is the most important.",2.292295217514038,4.042295932769775,4.258167266845703,3.4153716564178467,2.7044568061828613,2.69107723236084,2.0523488521575928,3.3012471199035645,3.231978178024292,3.893765926361084,3.4663872718811035,2.742537498474121,3.2988035678863525,3.6386561393737793,2.363300085067749,3.734170913696289,2.0985267162323,1.5211001634597778,3.667684555053711,2.2310757637023926,3.0233592987060547,1
"We had agreed that we would continue the pregnancy no matter what. Now my husband feels differently, but I don’t. ",3.164105176925659,2.840985059738159,3.417712688446045,2.36262583732605,3.9643876552581787,4.038768291473389,2.5315511226654053,3.387381076812744,3.0672972202301025,3.544905185699463,2.834300994873047,3.4953513145446777,2.906324863433838,3.481435775756836,2.6088483333587646,3.2589094638824463,2.9331889152526855,1.73993718624115,4.281224727630615,3.205531597137451,4.105548858642578,yes,3.0991666316986084,3.1582677364349365,3.538835048675537,3.181195020675659,3.226998805999756,3.6753015518188477,2.566906690597534,3.15781307220459,3.402406692504883,3.5765607357025146,3.333782196044922,3.456047534942627,3.0255496501922607,3.8778693675994873,2.565734624862671,3.5494933128356934,2.569997787475586,1.6805952787399292,4.286670207977295,2.6453216075897217,3.7003636360168457,1
This whole decision would be easier if you would just tell us what to do.,3.1799421310424805,3.4151771068573,3.637401580810547,2.1760523319244385,4.1560797691345215,3.16983699798584,2.392157793045044,2.7043445110321045,3.8228602409362793,3.5975935459136963,2.5105462074279785,3.222792387008667,2.8027093410491943,4.015933990478516,2.489016056060791,3.3999154567718506,3.156705379486084,2.0580830574035645,3.8326873779296875,3.1633894443511963,3.569349765777588,You’re at a crossroads about what to do and part of you is hopeful that someone else will make the decision for you.,2.852513313293457,3.43587327003479,3.87964129447937,1.76708984375,4.42767858505249,3.3373916149139404,2.202646255493164,3.533975124359131,3.0189716815948486,3.6910111904144287,2.313532829284668,3.123115062713623,3.1651933193206787,3.3041727542877197,2.362039566040039,3.246161937713623,3.2453715801239014,1.8725820779800415,3.7689335346221924,3.4121735095977783,3.6857528686523438,3
