Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Scene_ID,Utterance_ID,Season,Episode,Start_Time,End_Time
"Rachel, do you have any muffins left?",2.293304920196533,3.978149175643921,4.1268486976623535,4.127636909484863,2.0122127532958984,2.4845473766326904,1.958332896232605,3.603449821472168,3.0504071712493896,3.741655111312866,3.89483642578125,2.747654676437378,3.6723039150238037,3.3394417762756348,2.0147852897644043,3.9679489135742188,1.561309576034546,1.1706392765045166,3.5217201709747314,1.7356431484222412,2.5311903953552246,['Julie'],Neutral,2,2,2,2,00:02:44.706,00:02:47.624
"Yeah, I forget which ones.",2.5999834537506104,3.6805968284606934,4.141104698181152,2.6295783519744873,3.705826759338379,3.2668771743774414,2.2773118019104004,3.6873779296875,2.8030455112457275,3.877410888671875,2.9594552516937256,3.1200876235961914,3.4710474014282227,3.2684226036071777,2.421189785003662,3.5736489295959473,2.631880283355713,1.5941543579101562,3.8133580684661865,2.870166540145874,3.5362548828125,['Rachel Green'],Neutral,2,3,2,2,00:02:47.792,00:02:49.835
No thanks.,3.108356237411499,3.482112407684326,3.7461469173431396,2.2518317699432373,4.044528007507324,3.196957588195801,2.3431732654571533,2.985567569732666,3.510507583618164,3.6551637649536133,2.538079023361206,3.1277029514312744,2.937373399734497,3.8220813274383545,2.5287041664123535,3.4326303005218506,3.167457103729248,2.0725526809692383,3.8228414058685303,3.1108245849609375,3.5742430686950684,['#ALL#'],Neutral,2,5,2,2,00:02:50.003,00:02:51.587
"Oh, you're losin' your apron here, let me get it. There you go.",2.5425331592559814,3.781424045562744,4.1224045753479,2.338502883911133,3.8526759147644043,2.891441583633423,2.3942625522613525,3.808389663696289,2.5395257472991943,3.7690696716308594,2.737487554550171,3.0785653591156006,3.5986506938934326,2.9166760444641113,2.399233818054199,3.6036415100097656,2.597170829772949,1.5588444471359253,3.593623638153076,2.9522759914398193,3.36164927482605,['Julie'],Neutral,2,6,2,2,00:02:51.754,00:02:55.132
Thank you. What a bitch.,3.480548620223999,2.8587443828582764,3.298140525817871,1.7798867225646973,4.536234378814697,3.5685818195343018,2.6245572566986084,2.8962535858154297,3.3636531829833984,3.3319311141967773,2.2698535919189453,3.484565496444702,2.7378416061401367,3.630070447921753,2.631664752960205,3.1715755462646484,3.4386284351348877,2.2535901069641113,4.076838970184326,3.487433671951294,3.9773752689361572,['Rachel Green'],Mad,2,7,2,2,00:02:53.131,00:02:55.132
"I can't, I have to take my grandmother to the vet.",3.223325490951538,2.4839282035827637,3.162062168121338,1.342282772064209,4.697417736053467,3.531245231628418,3.47285795211792,2.8273258209228516,1.6532965898513794,3.2322471141815186,1.8296802043914795,3.5109798908233643,2.5578861236572266,2.2088234424591064,3.6489474773406982,2.666470527648926,2.5931575298309326,1.228703498840332,3.9137463569641113,3.513629674911499,4.092300891876221,['Phoebe Buffay'],Neutral,2,9,2,2,00:03:10.690,00:03:16.236
"Ok, um, I'll go with you.",2.7640151977539062,3.4655020236968994,3.8192262649536133,3.032987356185913,3.304269552230835,3.359622001647949,2.2105534076690674,3.447291374206543,3.3505465984344482,3.7468552589416504,3.3203349113464355,3.223036289215088,3.3007028102874756,3.7715513706207275,2.2775931358337402,3.6597723960876465,2.5685088634490967,1.6227236986160278,4.00216817855835,2.6440298557281494,3.4854278564453125,['Monica Geller'],Neutral,2,10,2,2,00:03:19.616,00:03:22.993
Great.,3.4426212310791016,3.0678000450134277,3.331195592880249,2.345078706741333,4.078666687011719,3.6010708808898926,2.624253988265991,2.8678581714630127,3.534064531326294,3.4822847843170166,2.5402138233184814,3.4420337677001953,2.68876051902771,3.8596441745758057,2.690150022506714,3.3680338859558105,3.146178722381592,2.0628044605255127,4.17516565322876,3.1161539554595947,3.8100030422210693,['Julie'],Joyful,2,11,2,2,00:03:25.663,00:03:27.372
"Hi, honey.",2.4651570320129395,3.631312847137451,4.149610996246338,3.5857386589050293,2.7814724445343018,3.3145530223846436,2.1376566886901855,3.7426211833953857,2.9232213497161865,3.8648016452789307,3.5969765186309814,3.1323060989379883,3.5139071941375732,3.328662157058716,2.267174243927002,3.777377128601074,2.0158965587615967,1.3584388494491577,3.9542438983917236,2.2317686080932617,3.3482413291931152,['Ross Geller'],Joyful,2,12,2,2,00:03:28.458,00:03:31.084
"Hey, sweetums.",2.3250951766967773,3.668654203414917,4.249625205993652,3.457719087600708,2.869699716567993,3.2096502780914307,2.2053613662719727,3.7368524074554443,2.714024305343628,3.91534161567688,3.497034788131714,3.0260772705078125,3.4723923206329346,3.173553705215454,2.4086129665374756,3.7081799507141113,1.947388768196106,1.3174405097961426,3.9559810161590576,2.2334885597229004,3.3318893909454346,['Chandler Bing'],Joyful,2,13,2,2,00:03:33.421,00:03:34.546
Hello to the rest.,2.523164987564087,3.568941354751587,4.067155361175537,3.405996799468994,2.9475250244140625,3.394482135772705,2.1551625728607178,3.80709171295166,2.895420551300049,3.8694629669189453,3.5441784858703613,3.1213860511779785,3.473287582397461,3.391308307647705,2.2355716228485107,3.710663318634033,2.142551898956299,1.442381739616394,3.9837982654571533,2.4050378799438477,3.424370527267456,['Ross Geller'],Neutral,2,14,2,2,00:03:34.714,00:03:37.090
Hi!,2.8688223361968994,3.2064616680145264,3.736604928970337,3.390246868133545,3.024542808532715,3.5859262943267822,2.297865152359009,3.5813591480255127,3.191617727279663,3.7248470783233643,3.457710027694702,3.3632752895355225,3.33259916305542,3.698802947998047,2.279393434524536,3.675884962081909,2.313945770263672,1.5861172676086426,4.228067874908447,2.451537847518921,3.5893959999084473,['#ALL#'],Joyful,2,15,2,2,00:03:37.967,00:03:40.052
"It's gonna be a problem, isn't it?",3.7108657360076904,2.987002372741699,3.203819513320923,1.384231686592102,4.865184307098389,3.0399703979492188,2.7288663387298584,2.611011505126953,3.4645097255706787,3.217623233795166,1.753369927406311,3.419480562210083,2.6315150260925293,3.5585126876831055,2.7133030891418457,3.053685188293457,3.627811908721924,2.3713228702545166,3.87975811958313,3.658107042312622,3.6612892150878906,['Monica Geller'],Neutral,2,17,2,2,00:04:01.115,00:04:04.451
But I'm...,2.616849184036255,3.462599754333496,4.025356292724609,2.538228750228882,3.6958956718444824,3.5606698989868164,2.290175676345825,4.087266445159912,2.239772319793701,3.7355031967163086,2.9714059829711914,3.1863059997558594,3.5410401821136475,2.8257288932800293,2.3617944717407227,3.4870777130126953,2.530423402786255,1.6348037719726562,3.9620234966278076,3.0610740184783936,3.6556527614593506,['Monica Geller'],Neutral,2,19,2,2,00:04:04.619,00:04:08.747
"Yeah, uh, it's actually not that big a deal.",2.873108148574829,3.3047025203704834,3.7586770057678223,3.3178677558898926,3.0302212238311768,3.624936819076538,2.423602342605591,3.7226507663726807,3.078155994415283,3.6233606338500977,3.4724879264831543,3.3367714881896973,3.4753708839416504,3.6250839233398438,2.3697776794433594,3.758812427520752,2.250732898712158,1.5124822854995728,4.056835174560547,2.4590141773223877,3.5683560371398926,['Monica Geller'],Neutral,2,22,2,2,00:07:13.391,00:07:32.701
You're welcome.,2.670856237411499,3.3164830207824707,3.797390937805176,3.773420572280884,2.607891082763672,3.4377458095550537,2.212367296218872,3.8987159729003906,2.891413450241089,3.6483795642852783,3.727052688598633,3.2608017921447754,3.6101338863372803,3.348846673965454,2.0924501419067383,3.8157105445861816,1.9898297786712646,1.333621621131897,4.052539825439453,2.1868691444396973,3.307387351989746,['Monica Geller'],Neutral,2,24,2,2,00:07:16.686,00:07:19.187
"Woof, woof.",2.359973669052124,3.8132617473602295,4.2852559089660645,3.276711940765381,3.109657049179077,3.031416893005371,2.29996395111084,3.7772269248962402,2.6429266929626465,3.91452693939209,3.386922836303711,2.9873921871185303,3.5112974643707275,3.0782649517059326,2.4732000827789307,3.7000186443328857,2.040677785873413,1.3706042766571045,3.7277445793151855,2.3974695205688477,3.213294267654419,['Phoebe Buffay'],Neutral,2,25,2,2,00:07:28.573,00:07:32.701
Bijan for men? Bijan for men? Bijan for men? Hey Annabelle.,2.7002007961273193,4.020240306854248,3.993067979812622,2.6789779663085938,3.5649802684783936,2.4495749473571777,2.22143816947937,2.8026485443115234,3.7124643325805664,3.7288479804992676,2.8453242778778076,2.8316946029663086,3.1828317642211914,3.9894378185272217,2.2896456718444824,3.6475815773010254,2.747340440750122,1.9447954893112183,3.466019868850708,2.7037649154663086,3.0020413398742676,['Joey Tribbiani'],Joyful,3,2,2,2,00:07:32.910,00:07:39.958
Who?,3.6664955615997314,3.115514039993286,3.067202568054199,2.265725612640381,3.9397590160369873,3.102851152420044,2.514517307281494,2.1248135566711426,4.323044776916504,3.255246639251709,2.366060733795166,3.352616310119629,2.448641061782837,4.416266918182373,2.4861860275268555,3.312783718109131,3.3690357208251953,2.449551582336426,3.9571306705474854,3.060688018798828,3.4705498218536377,['Joey Tribbiani'],Scared,3,4,2,2,00:07:34.871,00:07:36.496
Hombre?,3.614488363265991,3.2552082538604736,3.0916850566864014,1.9698944091796875,4.067184925079346,2.497612714767456,2.328972101211548,1.7083666324615479,4.616783618927002,3.104299306869507,2.018555164337158,3.132443428039551,2.333977460861206,4.520430088043213,2.3770322799682617,3.268435478210449,3.548976182937622,2.681781768798828,3.571171522140503,3.107846736907959,3.1881258487701416,['Hombre Man'],Neutral,3,6,2,2,00:07:38.040,00:07:39.958
What's he doin' in my section?,3.192547559738159,3.6150929927825928,3.303403854370117,1.7947531938552856,3.818868637084961,1.8728597164154053,1.9179855585098267,1.5924125909805298,4.6356730461120605,3.106152296066284,1.955936312675476,2.6951701641082764,2.309960126876831,4.5228190422058105,2.1002085208892822,3.3425750732421875,3.431856632232666,2.634016752243042,3.0831053256988525,2.942840337753296,2.6671602725982666,['Joey Tribbiani'],Scared,3,7,2,2,00:07:40.126,00:07:43.753
I guess he doesn't know.,3.3710567951202393,3.372575521469116,3.3642280101776123,1.9772670269012451,4.182494640350342,2.921847105026245,2.1650733947753906,2.334606170654297,4.2684407234191895,3.3605101108551025,2.218197822570801,3.1938185691833496,2.6318323612213135,4.279551029205322,2.21293568611145,3.317984104156494,3.565363645553589,2.444650650024414,3.674337148666382,3.2389464378356934,3.46842360496521,['Annabelle'],Neutral,3,8,2,2,00:07:43.921,00:07:47.382
Mornin'.,2.103989839553833,4.0111589431762695,4.504929065704346,3.094881057739258,2.9826912879943848,2.75976300239563,2.1196353435516357,3.9078574180603027,2.3500306606292725,3.9537768363952637,3.367809772491455,2.7166714668273926,3.6800012588500977,2.841059446334839,2.3459694385528564,3.674839735031128,2.0210633277893066,1.3157899379730225,3.5265960693359375,2.3670904636383057,2.9477343559265137,['Hombre Man'],Neutral,3,10,2,2,00:07:47.550,00:07:50.844
"Your territory, huh?",3.027459144592285,3.698474645614624,3.717961311340332,2.4059882164001465,3.8722362518310547,2.8275017738342285,2.079271078109741,2.679936647415161,4.0308732986450195,3.634901523590088,2.5933632850646973,2.9474856853485107,2.8456833362579346,4.173008918762207,2.238492488861084,3.4624290466308594,3.0904369354248047,2.177605628967285,3.7043957710266113,2.970945119857788,3.4049363136291504,['Hombre Man'],Mad,3,12,2,2,00:07:52.680,00:07:55.765
Yeah. Bijan for men?,2.9560697078704834,3.605722188949585,3.698643922805786,3.572014808654785,2.8264012336730957,2.8690295219421387,2.2691922187805176,2.8354008197784424,3.9491331577301025,3.6179213523864746,3.421668529510498,3.0982232093811035,3.1191298961639404,4.265890598297119,2.2468700408935547,3.8259153366088867,2.341724157333374,1.7535076141357422,3.883197784423828,2.2891361713409424,3.0411853790283203,['Joey Tribbiani'],Powerful,3,13,2,2,00:07:55.933,00:07:59.853
No thanks.,3.108356237411499,3.482112407684326,3.7461469173431396,2.2518317699432373,4.044528007507324,3.196957588195801,2.3431732654571533,2.985567569732666,3.510507583618164,3.6551637649536133,2.538079023361206,3.1277029514312744,2.937373399734497,3.8220813274383545,2.5287041664123535,3.4326303005218506,3.167457103729248,2.0725526809692383,3.8228414058685303,3.1108245849609375,3.5742430686950684,['Guy'],Neutral,3,14,2,2,00:08:01.314,00:08:03.732
Hombre?,3.614488363265991,3.2552082538604736,3.0916850566864014,1.9698944091796875,4.067184925079346,2.497612714767456,2.328972101211548,1.7083666324615479,4.616783618927002,3.104299306869507,2.018555164337158,3.132443428039551,2.333977460861206,4.520430088043213,2.3770322799682617,3.268435478210449,3.548976182937622,2.681781768798828,3.571171522140503,3.107846736907959,3.1881258487701416,['Hombre Man'],Neutral,3,15,2,2,00:08:03.900,00:08:05.525
Yeah. All right.,3.0602657794952393,3.2847423553466797,3.7218310832977295,2.9907658100128174,3.5357866287231445,3.607889175415039,2.3443188667297363,3.297647714614868,3.359415292739868,3.77292537689209,3.122373342514038,3.33195161819458,3.084019422531128,3.7712671756744385,2.3643505573272705,3.5223751068115234,2.683558940887451,1.7481272220611572,4.158628940582275,2.6918692588806152,3.688851833343506,['Guy'],Joyful,3,16,2,2,00:08:05.693,00:08:07.360
You were saying?,2.74318528175354,3.6633403301239014,3.8600566387176514,3.3062522411346436,3.025109052658081,3.008120059967041,2.2058284282684326,3.084989070892334,3.72218656539917,3.766706943511963,3.3328468799591064,3.0867414474487305,3.1828982830047607,4.0221052169799805,2.2708940505981445,3.7702176570892334,2.4619271755218506,1.7335028648376465,3.8594412803649902,2.43530011177063,3.2296957969665527,['Hombre Man'],Powerful,3,17,2,2,00:08:10.990,00:08:13.950
What?,3.552802562713623,3.1760289669036865,3.3613734245300293,2.2734317779541016,4.076687812805176,3.2943637371063232,2.5673372745513916,2.801363229751587,3.7559313774108887,3.424731969833374,2.492175340652466,3.378298044204712,2.761861801147461,4.018933296203613,2.598877191543579,3.4384772777557373,3.3192007541656494,2.24865460395813,3.9851090908050537,3.196833848953247,3.5758728981018066,['Phoebe Buffay'],Neutral,4,3,2,2,00:08:12.575,00:08:13.950
"We were shopping, and we had lunch.",1.622890591621399,4.1407670974731445,4.4111175537109375,4.177707672119141,1.5947797298431396,2.192974805831909,1.446989893913269,3.820721387863159,2.590780735015869,3.866499900817871,3.968524694442749,2.3591740131378174,3.7288553714752197,2.956435441970825,1.7031306028366089,3.8777804374694824,1.2799099683761597,1.056290626525879,3.241211175918579,1.3467040061950684,2.2955832481384277,['Monica Geller'],Neutral,4,4,2,2,00:09:54.552,00:10:01.391
"Oh, all right. What did I have?",2.4253811836242676,3.6446003913879395,4.247618198394775,2.19535493850708,3.790844440460205,3.179752826690674,2.409499168395996,4.075518608093262,1.791818380355835,3.7494261264801025,2.7385072708129883,2.9493536949157715,3.640566349029541,2.3827552795410156,2.494318723678589,3.4458847045898438,2.414238929748535,1.370545506477356,3.557875871658325,3.0770137310028076,3.319307565689087,['Phoebe Buffay'],Neutral,4,5,2,2,00:10:21.829,00:10:27.167
You had a salad.,1.6843479871749878,4.306735038757324,4.450427055358887,3.624643564224243,2.076157808303833,1.9176174402236938,1.625089406967163,3.59456467628479,2.64780592918396,3.815239906311035,3.580361843109131,2.3094282150268555,3.7490057945251465,2.9488930702209473,1.8418477773666382,3.804847002029419,1.618920087814331,1.2241348028182983,3.0460073947906494,1.7074229717254639,2.169618606567383,['Monica Geller'],Neutral,4,6,2,2,00:10:24.248,00:10:27.167
"Oh, no wonder I don't feel full.",2.263174057006836,3.7160520553588867,4.165987014770508,1.4061073064804077,4.291223526000977,2.6834628582000732,2.3246612548828125,4.020290851593018,1.4519096612930298,3.5923404693603516,2.0414981842041016,2.6310036182403564,3.5222809314727783,1.8468610048294067,2.4631149768829346,3.26410174369812,2.6606459617614746,1.4523320198059082,3.130748748779297,3.4856486320495605,3.0850296020507812,['Phoebe Buffay'],Neutral,4,7,2,2,00:12:35.379,00:12:38.840
"Hey, guys, what's up.",2.3697307109832764,3.790349006652832,4.28455924987793,3.2412641048431396,3.033308982849121,3.189021110534668,2.115980863571167,3.812690258026123,2.722325325012207,3.954531192779541,3.4513702392578125,2.944007396697998,3.5052261352539062,3.225731611251831,2.3273890018463135,3.7490880489349365,2.1118345260620117,1.431663990020752,3.8165442943573,2.353165626525879,3.220564603805542,['Rachel Green'],Neutral,4,8,2,2,00:12:39.008,00:12:44.179
"Good, Pheebs. What'd you buy?",2.176401138305664,3.8408122062683105,4.127625465393066,4.259191513061523,1.753080129623413,2.778165340423584,1.7274398803710938,3.957097291946411,2.9004695415496826,3.7479310035705566,4.0383172035217285,2.738093614578247,3.649400234222412,3.2434511184692383,1.8501605987548828,3.964829921722412,1.4795352220535278,1.160391092300415,3.6666605472564697,1.6359602212905884,2.682513952255249,['Rachel Green'],Neutral,4,10,2,2,00:12:42.386,00:12:45.930
