Sr No.,Utterance,suddenness,familiarity,predict_event,pleasantness,unpleasantness,goal_relevance,chance_responsblt,self_responsblt,other_responsblt,predict_conseq,goal_support,urgency,self_control,other_control,chance_control,accept_conseq,standards,social_norms,attention,not_consider,effort,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime
2625,What?!,3.7724735736846924,2.9301235675811768,3.0774576663970947,2.0684473514556885,4.142064094543457,3.2421441078186035,2.5530712604522705,2.4364776611328125,4.020867824554443,3.214291572570801,2.316690444946289,3.4353346824645996,2.5441341400146484,4.172872543334961,2.5860066413879395,3.3427250385284424,3.5306239128112793,2.4483869075775146,3.9840171337127686,3.204988479614258,3.5926427841186523,Joey,surprise,negative,260,2,3,25,"0:14:23,904","0:14:26,496"
2626,"Yeah, she clamed she had to go out of town suddenly.",3.3271243572235107,2.8115391731262207,3.396000385284424,1.8244329690933228,4.454250812530518,3.8109683990478516,3.022254228591919,3.5323214530944824,2.2305123805999756,3.388716220855713,2.347236156463623,3.5684151649475098,3.071018695831299,2.6999638080596924,2.8987152576446533,3.114349365234375,2.7468574047088623,1.423629879951477,3.8793814182281494,3.4167487621307373,3.9883174896240234,Phoebe,sadness,negative,260,3,3,25,"0:14:26,496","0:14:26,636"
2627,"She’s avoiding me, she doesn’t want to tell me where my Father is.",3.4406256675720215,3.1380813121795654,3.212069511413574,1.4569575786590576,4.593349933624268,2.945361614227295,2.0208492279052734,2.203601360321045,4.257279396057129,3.2380175590515137,1.8545728921890259,3.1973886489868164,2.532299280166626,4.172763824462891,2.0855414867401123,3.0300917625427246,3.860767364501953,2.6137146949768066,3.723396062850952,3.443877935409546,3.6185522079467773,Phoebe,sadness,negative,260,4,3,25,"00:14:26,740","00:14:30,118"
2628,"She knows, and she won’t tell me.",3.1105387210845947,3.402212381362915,3.5001049041748047,3.1890954971313477,3.1065514087677,3.1708948612213135,2.044020652770996,2.9216301441192627,4.258157253265381,3.495713233947754,3.157101631164551,3.1763110160827637,3.002603769302368,4.381458282470703,2.0002105236053467,3.670842170715332,2.6699752807617188,1.9946558475494385,3.912374258041382,2.5770862102508545,3.3535943031311035,Phoebe,sadness,negative,260,5,3,25,"00:14:30,286","00:14:31,536"
2629,"Aww Pheebs, that sucks!",3.830146551132202,2.8102989196777344,3.059713125228882,1.7442330121994019,4.489291191101074,3.3068349361419678,3.3079445362091064,2.2718725204467773,3.0870680809020996,3.098844289779663,2.0217933654785156,3.596564769744873,2.2178995609283447,3.367377996444702,3.4832677841186523,2.96338152885437,2.9453725814819336,1.8231730461120605,4.081947326660156,3.407811403274536,3.902876377105713,Rachel,sadness,negative,260,6,3,25,"00:14:31,704","00:14:33,872"
2630,"Yeah, well, don’t “Aww Pheebs, that sucks!” me yet.",2.687920570373535,3.6918203830718994,4.093804836273193,2.426966667175293,3.8076539039611816,3.260356903076172,2.3989176750183105,3.7526206970214844,2.7142868041992188,3.7803189754486084,2.8352854251861572,3.0265109539031982,3.2933945655822754,3.069748878479004,2.5700299739837646,3.534196376800537,2.5869674682617188,1.5583603382110596,3.737947702407837,3.0595951080322266,3.5064237117767334,Phoebe,sadness,negative,260,7,3,25,"00:14:31,704","00:14:38,751"
2631,Where ya going?,2.4678142070770264,4.244859218597412,4.220439434051514,2.8091955184936523,3.261178731918335,2.249885082244873,2.0957000255584717,2.8257923126220703,3.5411758422851562,3.7633860111236572,2.9365146160125732,2.593761920928955,3.1560022830963135,3.800734281539917,2.32568359375,3.63655686378479,2.499079704284668,1.8174753189086914,3.274611711502075,2.5623767375946045,2.7060906887054443,Chandler,neutral,neutral,260,8,3,25,"00:14:38,919","00:14:40,962"
2632,"Well, she’s out of town so, there’s gotta be something in her house that tells me where my Father is.",3.148033618927002,3.5952413082122803,3.7024965286254883,2.3030576705932617,4.0198655128479,2.907632827758789,2.6631433963775635,3.0151402950286865,3.5028483867645264,3.6017699241638184,2.568040370941162,3.245795488357544,3.1113743782043457,3.7253634929656982,2.564298629760742,3.5286858081817627,2.9096453189849854,1.936498999595642,3.7037346363067627,3.1319873332977295,3.4094066619873047,Phoebe,neutral,neutral,260,9,3,25,"00:14:38,919","00:14:44,507"
2633,"Uh, Pheebs, some people call that breaking and entering.",3.7093827724456787,2.6656229496002197,2.598137617111206,1.359882116317749,4.353109836578369,2.5648255348205566,1.851068377494812,1.5700875520706177,4.766321659088135,2.8085923194885254,1.6131410598754883,3.2238526344299316,2.161381483078003,4.468950271606445,1.9027148485183716,2.9621102809906006,4.101219654083252,3.145204782485962,3.5728909969329834,3.2534425258636475,3.3738768100738525,Ross,fear,negative,260,10,3,25,"00:14:44,675","00:14:47,927"
2634,"Well, are any of those people here?!",3.468397378921509,3.382866859436035,3.2809877395629883,1.7059881687164307,4.222408294677734,2.3729851245880127,2.146127223968506,1.6900862455368042,4.468049049377441,3.1638717651367188,1.894223928451538,2.9685754776000977,2.311082601547241,4.398651123046875,2.3682949542999268,3.2303688526153564,3.6434385776519775,2.6976752281188965,3.4144883155822754,3.1853854656219482,3.0542757511138916,Phoebe,anger,negative,260,11,3,25,"00:14:48,095","00:14:51,222"
2635,"Oh my God, so do I!",3.0331270694732666,3.407566785812378,3.6760599613189697,3.748353958129883,2.708974599838257,3.403981924057007,2.37394642829895,3.4365978240966797,3.402060031890869,3.594681739807129,3.6416311264038086,3.270526170730591,3.2663538455963135,3.7342257499694824,2.4181299209594727,3.7937355041503906,2.0892438888549805,1.4397804737091064,4.0506978034973145,2.3202929496765137,3.344289779663086,Phoebe,surprise,positive,261,0,4,1,"00:19:06,395","00:19:07,854"
2636,"I knew it, wow!!",3.5215492248535156,2.674920082092285,2.881298780441284,4.4168596267700195,1.8039811849594116,3.7302348613739014,2.301417112350464,3.123457431793213,3.721553325653076,3.1027767658233643,4.014066696166992,3.4513564109802246,2.8436412811279297,4.070078372955322,2.2547338008880615,3.7818057537078857,1.6818106174468994,1.3039582967758179,4.192828178405762,1.768417477607727,3.1636507511138916,Phoebe Sr.,surprise,positive,261,1,4,1,"00:19:08,021","00:19:10,064"
2637,"Wait-wait-wait, wait! Puppies. Cute or ugly?",3.4219563007354736,3.3938539028167725,3.37550687789917,2.884600877761841,3.49743914604187,2.8228516578674316,2.5856876373291016,2.1976406574249268,4.286717891693115,3.4311633110046387,2.8353431224823,3.2881507873535156,2.6060330867767334,4.41929817199707,2.5665130615234375,3.5807394981384277,2.7325439453125,2.032726287841797,3.8217623233795166,2.7030410766601562,3.268833875656128,Phoebe,neutral,neutral,261,2,4,1,"00:19:10,232","00:19:12,108"
2638,"Ohh, so cute.",3.1220481395721436,3.302881956100464,3.2188658714294434,4.543337345123291,1.5632147789001465,2.5119760036468506,1.9928371906280518,2.353729009628296,4.427342891693115,3.153877019882202,3.856558084487915,3.0771892070770264,2.676959276199341,4.4297075271606445,2.0115063190460205,3.936211585998535,1.5887902975082397,1.3985366821289062,3.5907211303710938,1.450857162475586,2.4522135257720947,Phoebe Sr.,joy,positive,261,3,4,1,"00:19:12,276","00:19:14,318"
2639,"Uh-huh, well! But umm, still I’m-I’m mad at you.",3.1824734210968018,3.2814700603485107,3.6246073246002197,1.641276240348816,4.539374351501465,3.3250558376312256,2.158618688583374,3.6146507263183594,3.023569345474243,3.4661827087402344,2.1704280376434326,3.2896556854248047,3.289262294769287,3.2946720123291016,2.0587832927703857,3.265331268310547,3.4391307830810547,2.045480966567993,3.773102283477783,3.5201170444488525,3.7290167808532715,Phoebe,anger,negative,261,4,4,1,"00:19:14,486","00:19:19,866"
2640,I know. I’m mad at me too.,2.9402108192443848,3.218187093734741,3.7405455112457275,1.5390511751174927,4.50985050201416,3.4519546031951904,2.3842711448669434,4.0919623374938965,2.0909790992736816,3.4736452102661133,2.1516804695129395,3.2075531482696533,3.434638261795044,2.4562106132507324,2.290642023086548,3.2312309741973877,3.076704263687134,1.760783076286316,3.6712076663970947,3.6179940700531006,3.657135009765625,Phoebe Sr.,anger,negative,261,5,4,1,"00:19:20,242","00:19:24,579"
2641,"Well umm, do you wanna get something to eat? I’m kinda hungry.",1.8947139978408813,4.226717472076416,4.428695201873779,3.1851956844329834,2.7295093536376953,2.3659274578094482,1.8744038343429565,3.811223030090332,2.5081894397735596,3.8727681636810303,3.358497381210327,2.540339231491089,3.874955892562866,2.945500373840332,1.9320099353790283,3.807286024093628,1.9113738536834717,1.2251490354537964,3.1616435050964355,2.1880335807800293,2.5969817638397217,Phoebe,neutral,neutral,261,6,4,1,"00:19:26,248","00:19:30,585"
2642,Hey! Me too!,2.848804473876953,3.5886547565460205,3.858757972717285,3.9384007453918457,2.4096076488494873,3.253307342529297,2.2480502128601074,3.4175405502319336,3.3975412845611572,3.660374879837036,3.783783435821533,3.163902997970581,3.364609479904175,3.7601966857910156,2.2547411918640137,3.8073039054870605,1.9002691507339478,1.3845009803771973,3.9362833499908447,2.125828742980957,3.1495206356048584,Phoebe Sr.,surprise,positive,261,7,4,1,"00:19:30,752","00:19:32,545"
2643,"All right, stop it. Now you’re just doing it to freak me out.",3.215808629989624,3.3965461254119873,3.6572611331939697,1.8269743919372559,4.336333274841309,3.0460994243621826,2.166652202606201,3.102109432220459,3.6181187629699707,3.4632387161254883,2.25777530670166,3.168905735015869,3.0172359943389893,3.6965041160583496,2.27716064453125,3.4278652667999268,3.4960131645202637,2.3024909496307373,3.755316972732544,3.364199161529541,3.5612757205963135,Phoebe,sadness,negative,261,8,4,1,"00:19:32,713","00:19:35,965"
2644,"Ok, you can do this.",2.3673880100250244,3.076713800430298,3.8574881553649902,2.98834490776062,3.1394619941711426,3.8292346000671387,2.11071515083313,4.451026916503906,1.8679190874099731,3.7877767086029053,3.3633127212524414,3.1957998275756836,3.5880331993103027,2.5923750400543213,2.259737253189087,3.5381736755371094,2.1007375717163086,1.2877470254898071,4.148349761962891,2.6428253650665283,3.706594467163086,Phoebe,neutral,neutral,262,0,1,5,"0:15:19,710","0:15:20,932"
2645,It's just like pulling off a Band-aid.,2.77966570854187,3.448686361312866,3.9054877758026123,2.4520816802978516,3.86997389793396,3.3809454441070557,2.4469573497772217,3.6276073455810547,2.8105266094207764,3.75115704536438,2.9064667224884033,3.286665439605713,3.277829885482788,3.2611329555511475,2.607874631881714,3.502627372741699,2.669912099838257,1.7136919498443604,4.0262908935546875,3.0570321083068848,3.7075140476226807,Phoebe,neutral,neutral,262,1,1,5,"0:15:20,932","0:15:22,719"
2646,"Just do it really fast, and then the wound is exposed.",2.9028241634368896,3.34586501121521,3.7446296215057373,1.5611236095428467,4.558161735534668,2.927473783493042,2.5900561809539795,3.536869525909424,2.4802138805389404,3.53647518157959,1.9660723209381104,3.159538507461548,3.165283441543579,2.7156002521514893,2.6796212196350098,3.340144157409668,3.08659029006958,1.8315085172653198,3.795483350753784,3.555351972579956,3.6144258975982666,Phoebe,neutral,neutral,262,2,1,5,"00:15:22,922","00:15:26,925"
2647,"Janice. Hi, Janice. Ok, here we go. I don't think we should go out anymore. Janice.",2.4039652347564697,4.0059990882873535,4.303986549377441,2.6960835456848145,3.51495361328125,2.853144645690918,2.061035394668579,3.4792511463165283,2.9982473850250244,3.8904385566711426,3.0197677612304688,2.8380465507507324,3.440117120742798,3.424043655395508,2.2953083515167236,3.6765694618225098,2.5374226570129395,1.6523239612579346,3.544429302215576,2.7486298084259033,3.198788642883301,Chandler,sadness,negative,262,3,1,5,"0:15:27,176","0:15:42,448"
2648,"All right. Well, there you go.  Stop it, stop it, stop it.",2.820695161819458,3.6211917400360107,4.03068208694458,2.228158712387085,4.070059299468994,3.106637954711914,2.377267837524414,3.598576068878174,2.9018709659576416,3.7328124046325684,2.572391986846924,3.0893824100494385,3.31345796585083,3.1911046504974365,2.5144922733306885,3.4903292655944824,2.9054932594299316,1.9207688570022583,3.7758026123046875,3.157623052597046,3.477405548095703,Janice,anger,negative,262,4,1,5,"0:15:42,448","0:15:42,793"
2649,Oh my God! That guy at the counter is totally checking you out!,3.5377542972564697,3.197216033935547,2.9975571632385254,3.9941673278808594,2.1937925815582275,2.6346848011016846,2.1705589294433594,2.38205623626709,4.588479518890381,3.0095179080963135,3.3964247703552246,3.230975389480591,2.637444496154785,4.644223213195801,2.0973093509674072,3.9401657581329346,2.001339912414551,1.832817554473877,3.686504602432251,1.9519973993301392,2.6329972743988037,Phoebe,surprise,positive,263,0,7,18,"00:04:01,658","00:04:05,327"
2650,"Really?  My God, he’s really cute.",3.541621208190918,2.8157567977905273,2.8416707515716553,4.49994421005249,1.628665566444397,3.040717601776123,2.1596531867980957,2.539325475692749,4.402987480163574,2.8921494483947754,3.8217110633850098,3.306875467300415,2.666327953338623,4.442691326141357,2.0340373516082764,3.9687323570251465,1.667510747909546,1.4908052682876587,3.8045108318328857,1.5445027351379395,2.5828044414520264,Monica,surprise,positive,263,1,7,18,"00:04:01,658","00:04:07,496"
2651,Go for it.,3.055356502532959,3.1825613975524902,3.553060531616211,3.438845634460449,2.9556312561035156,3.703226089477539,2.1353790760040283,3.420227289199829,3.517481565475464,3.6635024547576904,3.3678081035614014,3.271031141281128,3.1314547061920166,3.923147201538086,2.204033136367798,3.6568758487701416,2.438246726989746,1.7302736043930054,4.186516761779785,2.4444684982299805,3.5066275596618652,Phoebe,neutral,neutral,263,2,7,18,"00:04:07,664","00:04:11,291"
2652,"Phoebe, I’m engaged!",3.4968011379241943,2.1320533752441406,2.5624136924743652,4.684121131896973,1.2931430339813232,3.9737675189971924,2.007709503173828,3.13761568069458,3.7215824127197266,2.9208061695098877,4.199060916900635,3.5239157676696777,2.7524755001068115,3.9558603763580322,1.8676358461380005,3.750401258468628,1.3583385944366455,1.182573914527893,4.075304985046387,1.310954213142395,3.006736993789673,Monica,surprise,positive,263,3,7,18,"00:04:12,210","00:04:13,961"
2653,"I’m just saying, get his number just in case.",3.2184996604919434,3.1158676147460938,3.38848876953125,3.557368278503418,2.740295171737671,3.421391010284424,2.266756534576416,3.2284319400787354,3.986987590789795,3.3959922790527344,3.393636703491211,3.290073871612549,3.0472798347473145,4.240965843200684,2.1595304012298584,3.805738925933838,2.487077474594116,1.86181640625,4.056763648986816,2.386903762817383,3.3105292320251465,Phoebe,neutral,neutral,263,4,7,18,"00:04:14,128","00:04:16,797"
2654,But no: Chandler is in an accident and can’t perform sexually and he would want you to take a lover to satisfy the needs that he can no longer fulfill.,4.312036037445068,2.064476728439331,2.306795597076416,1.649282693862915,4.580430507659912,3.635359764099121,3.392136812210083,1.931652545928955,3.4246840476989746,2.7740275859832764,1.8297090530395508,3.8690741062164307,2.029209613800049,3.6346733570098877,3.292445659637451,2.7592597007751465,3.05639910697937,2.0359511375427246,4.20395040512085,3.3335773944854736,4.000644207000732,Phoebe,neutral,neutral,263,5,7,18,"00:04:22,720","00:04:33,063"
2655,"Op, can I just tell you something? Very flattered but umm, I’m engaged.",3.4125382900238037,2.3932511806488037,2.7447550296783447,4.475063800811768,1.6300653219223022,3.970457077026367,2.043125629425049,3.2742974758148193,3.813901424407959,3.0706000328063965,4.0758209228515625,3.4801719188690186,2.938133478164673,4.064106464385986,1.84093177318573,3.732001543045044,1.5928281545639038,1.3034675121307373,4.07994270324707,1.516864538192749,3.155379295349121,Monica,joy,positive,263,6,7,18,"00:04:33,231","00:04:42,197"
2656,Well you should be embarrassed.,3.86584210395813,2.720625638961792,2.8014020919799805,1.4995661973953247,4.430286884307861,2.952559471130371,2.1146252155303955,2.273237466812134,4.252591133117676,2.96553897857666,1.819740653038025,3.406998634338379,2.503204584121704,4.196065902709961,2.1173460483551025,3.176830291748047,3.9622786045074463,2.8491909503936768,3.7747740745544434,3.411458969116211,3.5499958992004395,Monica,disgust,negative,263,7,7,18,"00:04:47,745","00:04:49,705"
2657,"I did, but that was really fun.",2.0983104705810547,3.2998154163360596,3.9704456329345703,3.9694552421569824,2.153780221939087,3.343242883682251,1.75730562210083,4.416100025177002,2.3296148777008057,3.737027645111084,3.9615581035614014,2.956455707550049,3.8425838947296143,2.8694114685058594,1.8181462287902832,3.84307861328125,1.550146222114563,1.1235312223434448,3.9897005558013916,1.8346346616744995,3.259932041168213,Phoebe,joy,positive,263,8,7,18,"00:04:53,251","00:04:58,005"
