sp_id,rp_id,seeker_post,seeker_post_suddenness,seeker_post_familiarity,seeker_post_predict_event,seeker_post_pleasantness,seeker_post_unpleasantness,seeker_post_goal_relevance,seeker_post_chance_responsblt,seeker_post_self_responsblt,seeker_post_other_responsblt,seeker_post_predict_conseq,seeker_post_goal_support,seeker_post_urgency,seeker_post_self_control,seeker_post_other_control,seeker_post_chance_control,seeker_post_accept_conseq,seeker_post_standards,seeker_post_social_norms,seeker_post_attention,seeker_post_not_consider,seeker_post_effort,response_post,response_post_suddenness,response_post_familiarity,response_post_predict_event,response_post_pleasantness,response_post_unpleasantness,response_post_goal_relevance,response_post_chance_responsblt,response_post_self_responsblt,response_post_other_responsblt,response_post_predict_conseq,response_post_goal_support,response_post_urgency,response_post_self_control,response_post_other_control,response_post_chance_control,response_post_accept_conseq,response_post_standards,response_post_social_norms,response_post_attention,response_post_not_consider,response_post_effort,level,rationales
60rs9u,df8zpwi,Wasted yet another day. yet again ive wasted pretty much all day today not studying for my finals. why cant i do anything right? why am i such a fucking idiot?,2.4199740886688232,3.3503963947296143,3.9123263359069824,1.1228981018066406,4.4225287437438965,3.057995557785034,2.236088991165161,4.424381732940674,1.155495285987854,3.3818888664245605,1.8716446161270142,2.739875078201294,3.608532667160034,1.543859601020813,2.121335983276367,3.056617498397827,2.8084325790405273,1.487972617149353,3.1333091259002686,3.6206700801849365,3.214529037475586,"Same, all I did was stare at the text",1.8885067701339722,4.171646595001221,4.46060037612915,1.4873937368392944,3.9132332801818848,1.901637315750122,1.9606481790542603,3.717332363128662,1.6916322708129883,3.6702558994293213,2.07029390335083,2.082059144973755,3.531013250350952,2.048116445541382,2.290996551513672,3.289945125579834,2.3628079891204834,1.422611951828003,2.474200963973999,3.0515708923339844,2.4579856395721436,0,
99bkji,e4mdwvb,I'm alone. Let's chat?. If anyone is up keep my mind off of things momentarily. I'm pretty down.,2.1864078044891357,4.0339555740356445,4.409647464752197,2.3559024333953857,3.622253179550171,2.565171480178833,2.2871735095977783,3.9651148319244385,1.887522578239441,3.772202968597412,2.671030044555664,2.602854013442993,3.7623512744903564,2.345097541809082,2.3696136474609375,3.5686919689178467,2.2202773094177246,1.3719508647918701,3.1205837726593018,2.7761662006378174,2.9260647296905518,"Hey, I've been feeling pretty lonely and down myself. Love the name by the way",3.011744737625122,3.46523118019104,3.8066940307617188,3.370748996734619,3.0448758602142334,3.35223650932312,2.5865166187286377,3.5676660537719727,3.11191463470459,3.6492373943328857,3.469545602798462,3.3197920322418213,3.3880696296691895,3.5150773525238037,2.4634346961975098,3.7440977096557617,2.1755335330963135,1.4273194074630737,3.8953020572662354,2.543181896209717,3.438398838043213,0,
5jnlge,dbhjtiq,"Why do I feel this way. Why do I feel sleep deprived when I've slept nicely? why do I feel like something is wrong when infact, I'm alright? Why do I feel useless? Why do I feel like crying for no reason? Why am I such a sad person? I don't know.. why.",2.8223280906677246,3.1844944953918457,3.704280376434326,1.1497958898544312,4.599313259124756,3.3023879528045654,2.5553128719329834,4.118163585662842,1.4227745532989502,3.334691047668457,1.8697142601013184,3.02717924118042,3.3727054595947266,1.853451132774353,2.4790525436401367,2.9970450401306152,2.922459840774536,1.5292901992797852,3.405557870864868,3.7259740829467773,3.513984203338623,"Don't try to make sense out of something which isn't logical, depression never makes sense, which is why it's hard to treat. Have you spoken to a medical professional about it?",3.1557230949401855,2.9538986682891846,3.4205782413482666,1.365452766418457,4.691556453704834,3.6361083984375,2.69368577003479,3.398432493209839,2.4097774028778076,3.4008214473724365,1.9045429229736328,3.310560941696167,2.851294755935669,2.7772743701934814,2.778876543045044,3.010016918182373,3.3102688789367676,1.9198015928268433,4.010249614715576,3.761958599090576,3.9225358963012695,0,
8hbja7,dyiisrw,"buckshot or slug. not trying to turn myself into a vegetable and decrease my quality of life even farther, so which one is going to do be more effective?",2.7442920207977295,3.4239845275878906,3.9495155811309814,1.7409124374389648,4.413881301879883,3.236389398574829,2.4486258029937744,3.8836145401000977,2.326242685317993,3.6317360401153564,2.2552907466888428,3.146644115447998,3.4177777767181396,2.7352843284606934,2.4634437561035156,3.287322998046875,3.0340073108673096,1.7658419609069824,3.6857099533081055,3.457897424697876,3.565011978149414,Please please please call the National Suicide Prevention Hotline 1-800-273-8255,3.8515448570251465,2.2813498973846436,2.7607009410858154,1.336214303970337,4.703286647796631,3.62335205078125,3.2959587574005127,2.641200065612793,2.594423532485962,2.968163013458252,1.7382371425628662,3.7456631660461426,2.291116952896118,2.8642051219940186,3.383448362350464,2.7306008338928223,3.0766615867614746,1.9947574138641357,4.1835408210754395,3.711601495742798,4.024747371673584,0,
9pnz1i,e832h8y,why am i depressed?. why am i depressed? &amp;#x200B;,2.887035369873047,3.2284278869628906,3.8381030559539795,1.6009238958358765,4.468601226806641,3.411149263381958,2.6907124519348145,3.84051251411438,1.879428744316101,3.507638931274414,2.18499493598938,3.1563518047332764,3.198826313018799,2.3517491817474365,2.7680912017822266,3.1309192180633545,2.900540590286255,1.619746208190918,3.7170369625091553,3.635164499282837,3.6808362007141113,Chemicals in our brains are weird,3.5472941398620605,2.871732711791992,3.172135591506958,1.3609771728515625,4.753092288970947,3.2320446968078613,3.0425684452056885,2.6040546894073486,2.9592061042785645,3.201089382171631,1.7674931287765503,3.44472074508667,2.4433698654174805,3.183117389678955,3.097970485687256,3.046349048614502,3.3711326122283936,2.07698917388916,3.9981672763824463,3.802976608276367,3.782454013824463,0,
7q8xse,dsntakr,Does anyone elses depression get worse at night?. I think a lot of has do with not doing anything all day and just makes me feel like shit. The darkness doesn't help my mood either. Edit damn I really thought it was just me. Sorry everyone depressions a bitch.,3.1896140575408936,2.8955938816070557,3.412564992904663,1.189077615737915,4.785401344299316,3.3645756244659424,3.0193469524383545,3.574812412261963,1.6479827165603638,3.190592050552368,1.6987296342849731,3.3016340732574463,3.0095832347869873,2.045646905899048,2.9390816688537598,2.9017691612243652,2.9809067249298096,1.6159743070602417,3.669497489929199,3.800588846206665,3.697519302368164,Yes. At the weekend I try to do everything I need to do when I wake up as always get depressed in the evenings,1.595136284828186,4.100619316101074,4.59587287902832,1.6881401538848877,3.662283420562744,2.294971466064453,1.8303626775741577,4.238162994384766,1.178294062614441,3.704650402069092,2.2929506301879883,2.1478633880615234,3.7908401489257812,1.7164127826690674,2.0946719646453857,3.281947374343872,2.2390296459198,1.2816368341445923,2.714803695678711,2.9173407554626465,2.6204333305358887,0,
72txzu,dnlf9j9,I'm not good at this whole Being human thing.. But I'm going to start trying a bit more.,2.2644970417022705,3.2629902362823486,3.9969513416290283,2.310166120529175,3.62568998336792,3.6101622581481934,2.0514719486236572,4.721329212188721,1.4822479486465454,3.6572675704956055,2.811184883117676,3.047712802886963,3.847463607788086,2.0445637702941895,1.9824780225753784,3.4277658462524414,2.4015698432922363,1.404329776763916,3.6938345432281494,3.0121803283691406,3.490151882171631,"Me too I'll help others,plant trees or something.Perhaps its others happiness that will make me a bit happy too",2.3695576190948486,3.6548569202423096,3.999319076538086,3.989689826965332,2.2420341968536377,3.184321641921997,1.998297095298767,4.088131427764893,2.7644033432006836,3.6776273250579834,3.9346203804016113,3.0130584239959717,3.741189956665039,3.172717571258545,1.9772613048553467,3.831719398498535,1.666306972503662,1.2659612894058228,3.862416982650757,2.0017521381378174,3.0826611518859863,0,
8op5e0,e059dzt,"Do you think love from the right people can fix you?. A lot of my mates that I know in real life that are also having a hard time mainly attribute it to lack of affection or love, be it from parents, a spouse they've had a falling out with, someone who left their love unrequited, you get what I mean. I myself had lost many people who meant the world to me, most of it due to me simply not being as important to them as they are to me. It's definitely taken a huge toll on me, but it's not the only reason why I suffer today. I wonder sometimes because of this, perchance I get the love that I crave from the people that I cherish, would things be different? Would I be fixed? I personally doubt that I would be fixed. So many things have happened that I feel like I simply cannot be a normal person anymore who can genuinely feel pure, innocent happiness. What are your thoughts?",3.6516363620758057,2.6980206966400146,3.019639253616333,1.4587384462356567,4.7547430992126465,3.607269763946533,2.4265048503875732,2.9057791233062744,3.436429262161255,3.181983232498169,1.9353054761886597,3.514638900756836,2.6563291549682617,3.650127649307251,2.395986318588257,2.972175121307373,3.6570727825164795,2.3642711639404297,4.048259258270264,3.6314175128936768,4.023128986358643,Aww you are so lucky to have her by your side..! Inspirational,3.1502339839935303,3.178833246231079,3.139214277267456,4.76576042175293,1.3368335962295532,2.868882894515991,2.0702898502349854,2.563406229019165,4.247679710388184,3.0935544967651367,4.093496322631836,3.152921676635742,2.7425572872161865,4.319728374481201,2.00968074798584,3.895055055618286,1.3691524267196655,1.2424489259719849,3.733778715133667,1.362425446510315,2.571796417236328,2,Aww you are so lucky to have her by your side..! Inspirational|
4dbz1e,d1pkb0w,"What the hell do people do all day?. I honestly am baffled by what people spend their time doing. I literally spend almost all of my time on my desk, in front of the computer every day of the week.",2.6218299865722656,4.046294212341309,4.087577819824219,1.5062291622161865,4.3760552406311035,2.1074957847595215,1.9209192991256714,2.6847732067108154,3.3174726963043213,3.570322036743164,1.902388095855713,2.4995877742767334,2.929624080657959,3.4608874320983887,2.294562339782715,3.3485970497131348,3.382394790649414,2.2348928451538086,2.995392322540283,3.337995767593384,2.842374801635742,Mindlessly working to afford to be able to live. Laying in bed trying to forget all of my problems,1.9952723979949951,3.8412482738494873,4.369414806365967,1.3951990604400635,4.234089374542236,2.5986108779907227,1.9359685182571411,4.240917682647705,1.4679046869277954,3.6752166748046875,2.0054218769073486,2.398144006729126,3.704902410507202,1.8638477325439453,2.075618028640747,3.2197563648223877,2.694740056991577,1.5341259241104126,2.926835298538208,3.3731820583343506,2.961824893951416,0,
5fqxhf,damj9xt,Why can't I just get my shit together already??. What the f***ing hell is wrong with me???!!!!,3.0906801223754883,3.014402389526367,3.5477237701416016,1.3198904991149902,4.586198806762695,3.5974085330963135,2.5711567401885986,4.020089626312256,1.8276903629302979,3.311445951461792,1.9890096187591553,3.2262818813323975,3.260833978652954,2.2512238025665283,2.4294593334198,3.079324245452881,3.093646287918091,1.7408709526062012,3.672315835952759,3.7961511611938477,3.670264720916748,"I honestly think no one truly has their shit together, it just always appears that way.",3.3126702308654785,3.397062301635742,3.383071184158325,1.3818557262420654,4.61929988861084,2.783134937286377,2.056960105895996,2.4094176292419434,3.9673187732696533,3.302335262298584,1.772566556930542,3.0547590255737305,2.664062976837158,3.977545738220215,2.2291364669799805,3.17093563079834,3.868774175643921,2.6332898139953613,3.5795462131500244,3.5507895946502686,3.460874557495117,0,
arob7h,egoil8o,How long does pain of losing someone takes to heal?. I wonder how long does it take to ease a pain of losing someone. Does losing someone important to you causes depression? Or is it just sadness that passes after a few weeks/months? I really wanna know.,3.916539430618286,2.2989227771759033,2.7277121543884277,1.6008309125900269,4.646215915679932,3.690368890762329,3.492469310760498,2.243008852005005,2.7325289249420166,2.9480082988739014,1.8860185146331787,3.7441599369049072,2.0718929767608643,3.1089937686920166,3.5700385570526123,2.69840931892395,2.900590419769287,1.738368034362793,4.261026859283447,3.497697591781616,4.142055511474609,"The pain never goes away, you just learn to live with it",3.13596510887146,2.762880325317383,3.408703327178955,1.531482458114624,4.592215061187744,3.748460054397583,2.9800620079040527,3.3575046062469482,2.0062615871429443,3.351088047027588,2.1243183612823486,3.4108071327209473,2.719665050506592,2.487701654434204,3.224213123321533,2.8798320293426514,2.901737689971924,1.5072726011276245,4.065647602081299,3.6372594833374023,4.095551013946533,0,
